Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Home_Goals_Against_Per_Game,Home_Shots_Against_Per_Game,Home_SOT_Against_Per_Game,Home_Corners_Against_Per_Game,Home_Fouls_Against_Per_Game,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Goals_Against_Per_Game,Away_Shots_Against_Per_Game,Away_SOT_Against_Per_Game,Away_Corners_Against_Per_Game,Away_Fouls_Against_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Match_Result
-1,-1,0,15,16,1.19,9.81,5.41,4.74,13.78,0,8,1.63,13.22,6.74,6.56,11.63,1,0,2,13,13,1.14,12.57,6.39,4.89,13.5,1.79,14.32,8.21,7.5,11.43,1,5,1,1,-1,-1,1
-3,-3,-4,19,21,1.04,10.07,5.71,4.57,11.21,0,5,2.14,15.18,8.75,5.61,11.32,0,1,-1,12,12,1.0,9.0,4.7,4.93,12.96,1.19,12.85,7.74,6.59,10.07,2,1,-1,-1,1,1,0
1,1,2,8,21,1.0,9.57,5.64,4.68,10.32,0,3,1.04,15.43,8.18,6.82,13.25,1,1,1,9,5,1.57,13.07,7.68,6.04,12.93,1.43,11.39,6.68,5.43,14.11,0,4,0,0,0,0,0
1,0,-1,14,13,1.1,12.38,6.24,4.97,13.38,2,7,1.86,14.24,8.17,7.31,11.52,-1,-1,1,15,11,0.96,13.0,6.68,4.46,13.04,1.89,13.07,7.29,5.89,12.43,0,4,0,0,0,0,1
-2,-4,0,18,21,1.03,10.07,5.62,4.55,11.24,0,6,2.1,14.93,8.55,5.55,11.28,-3,-3,-3,19,21,0.75,10.18,5.68,5.36,12.43,1.64,12.68,7.39,5.43,11.11,0,4,-1,-1,1,1,-1
-1,0,-1,2,3,2.32,18.89,10.18,7.96,11.54,2,4,0.93,8.18,4.29,4.21,12.32,-1,-1,-2,17,9,1.29,12.75,7.21,5.04,12.57,1.61,14.57,8.11,6.79,13.29,0,3,0,0,0,0,1
-3,-2,-3,18,17,0.93,8.61,4.71,4.14,14.04,1,2,2.11,16.57,9.18,7.43,13.93,3,3,4,3,4,2.38,15.03,8.83,7.0,10.83,1.1,8.28,4.69,3.48,13.14,0,1,-1,-1,1,1,-1
0,0,0,11,12,1.0,8.96,4.64,4.89,12.86,1,0,1.18,12.75,7.57,6.5,10.14,1,2,1,7,6,1.42,11.15,6.08,5.96,13.19,0.81,13.85,7.92,6.65,11.62,0,0,-1,-1,1,1,0
1,1,2,5,8,1.79,15.93,9.39,5.96,11.21,0,5,0.96,11.89,6.64,4.96,13.5,1,0,-1,12,15,1.07,11.57,6.14,4.93,14.32,1.61,12.25,7.25,5.11,11.82,0,5,1,1,-1,-1,1
1,2,2,3,1,2.31,16.48,9.31,8.38,11.0,0,1,0.83,9.86,5.31,3.1,11.55,2,3,0,10,7,1.14,10.71,5.86,4.82,11.11,1.04,11.21,5.64,5.21,12.11,0,4,-1,-1,1,1,1
0,0,1,14,16,1.29,9.89,5.46,4.64,13.79,0,5,1.57,13.0,6.57,6.57,11.57,1,1,1,5,10,1.93,11.59,6.26,6.37,10.85,1.3,11.48,5.81,5.37,13.07,0,2,-1,-1,1,1,0
0,0,-1,6,2,1.55,13.03,7.38,7.1,12.31,0,6,1.0,8.62,4.83,4.0,12.93,-1,-2,-1,20,14,0.86,12.86,7.04,5.21,13.64,1.68,12.07,6.29,6.96,11.82,1,3,-1,-1,1,1,1
-1,-2,-1,15,11,0.93,13.0,6.69,4.52,13.03,0,3,1.97,12.9,7.24,5.79,12.69,1,2,0,7,6,1.37,11.11,6.04,5.96,12.93,0.78,13.81,7.85,6.7,11.41,0,4,1,1,-1,-1,-1
3,5,5,3,4,2.37,15.13,8.83,7.03,10.9,0,2,1.1,8.23,4.6,3.43,13.23,-3,-1,-3,17,9,1.28,12.45,7.03,4.9,12.48,1.69,14.83,8.34,6.93,13.28,0,3,0,0,0,0,1
2,2,1,7,6,1.39,11.36,6.18,6.04,12.96,0,5,0.79,13.68,7.79,6.71,11.36,-1,-1,1,16,21,0.79,10.07,5.59,5.38,12.72,1.62,13.0,7.52,5.62,11.07,0,6,0,0,0,0,0
0,2,0,9,5,1.59,13.07,7.79,5.97,12.86,0,1,1.45,11.24,6.59,5.41,13.97,1,1,1,13,13,1.2,12.23,6.23,4.9,13.6,1.8,14.2,8.13,7.27,11.57,1,3,-1,-1,1,1,1
-1,-2,-2,20,14,0.86,12.66,6.9,5.17,13.69,0,3,1.76,12.45,6.48,7.0,11.76,-3,-3,-4,18,17,0.93,8.55,4.62,4.07,14.1,2.1,16.62,9.17,7.45,13.9,1,3,0,0,0,0,1
-1,0,0,11,12,0.97,9.1,4.69,5.0,12.62,0,0,1.14,12.66,7.48,6.48,10.0,3,2,3,4,8,1.83,15.86,9.31,5.93,11.24,0.97,11.83,6.66,5.0,13.28,0,1,1,1,-1,-1,-1
1,0,0,14,16,1.28,9.97,5.52,4.59,13.72,0,4,1.55,13.0,6.66,6.59,11.52,2,0,0,9,21,1.03,9.48,5.59,4.69,10.31,1.07,15.34,8.28,6.72,13.17,0,3,-1,-1,1,1,1
-1,-3,-2,15,11,0.93,12.9,6.67,4.6,12.93,0,4,1.97,13.07,7.33,5.87,12.73,-2,-4,-1,19,21,1.03,10.47,5.8,4.77,11.2,2.1,14.67,8.37,5.57,11.6,0,3,1,1,-1,-1,1
-1,-1,-2,12,15,1.07,11.52,6.17,4.97,14.07,0,5,1.66,12.31,7.24,5.1,11.83,1,1,1,3,3,2.38,19.0,10.34,8.07,11.59,0.93,8.03,4.21,4.1,12.24,2,3,-1,-1,1,1,0
0,1,-1,10,7,1.1,10.62,5.83,4.69,11.1,0,4,1.1,11.97,6.1,5.41,11.93,1,2,0,7,10,1.89,11.64,6.36,6.39,10.82,1.29,11.5,5.86,5.29,13.04,0,5,0,0,0,0,-1
3,2,3,2,1,2.33,17.03,9.63,8.47,10.87,0,2,0.8,9.8,5.3,3.03,11.53,1,0,1,6,2,1.63,13.37,7.53,7.13,12.23,1.0,8.57,4.77,4.0,13.0,0,5,-1,-1,1,1,1
-3,-3,-4,17,9,1.23,12.3,6.93,4.8,12.87,0,5,1.7,14.63,8.23,6.83,13.07,0,-2,0,16,21,0.83,9.97,5.53,5.37,12.7,1.63,12.93,7.37,5.67,11.03,0,6,1,1,-1,-1,-1
1,2,0,7,6,1.41,11.34,6.07,6.07,12.86,0,2,0.83,13.45,7.66,6.66,11.38,2,1,1,13,16,1.33,10.0,5.63,4.67,13.53,1.53,13.27,6.9,6.7,11.4,0,2,1,1,-1,-1,0
-2,0,0,12,15,1.07,11.4,6.1,4.9,13.93,0,0,1.63,12.37,7.27,5.3,11.73,0,0,-1,9,21,1.03,9.87,5.87,4.87,10.23,1.13,15.2,8.3,6.73,13.0,0,2,-1,-1,1,1,1
2,2,1,5,10,1.9,11.72,6.45,6.24,10.76,0,4,1.28,11.45,5.79,5.24,12.86,2,2,1,8,5,1.6,13.23,7.9,5.97,12.83,1.4,11.07,6.5,5.33,14.07,0,2,-1,-1,1,1,-1
-1,-1,1,20,14,0.93,12.83,7.0,5.37,13.47,0,3,1.77,12.33,6.43,6.8,11.63,0,0,0,3,3,2.33,18.83,10.27,8.17,11.5,0.93,8.03,4.2,4.07,12.17,0,1,-1,-1,1,1,-1
-2,0,-2,9,21,1.03,9.81,5.84,4.9,10.23,0,2,1.16,15.0,8.26,6.68,13.16,3,5,6,3,4,2.35,14.94,8.71,6.94,10.77,1.06,8.23,4.58,3.39,13.58,1,3,-1,-1,1,1,0
-1,1,-1,14,13,1.16,12.03,6.16,4.84,13.71,1,2,1.81,14.32,8.23,7.23,11.58,3,3,4,1,1,2.32,16.81,9.48,8.23,10.84,0.81,9.61,5.19,3.0,11.65,0,3,-1,-1,1,1,-1
2,2,1,2,3,2.42,18.87,10.29,8.1,11.48,0,3,0.9,8.1,4.26,3.97,12.13,1,2,0,6,6,1.4,11.33,6.0,6.07,12.6,0.83,13.33,7.57,6.67,11.23,0,1,-1,-1,1,1,1
-3,-5,-5,18,17,0.97,8.57,4.63,3.97,13.9,1,2,2.13,16.67,9.2,7.57,13.67,-2,0,-2,11,7,1.1,10.6,5.77,4.67,11.0,1.13,12.03,6.2,5.3,11.83,0,1,-1,-1,1,1,1
3,3,4,4,8,1.83,15.87,9.3,5.97,11.17,0,2,0.97,11.7,6.57,5.03,13.07,-1,-1,-1,20,14,0.9,12.74,6.97,5.23,13.39,1.87,12.58,6.58,6.77,11.61,0,4,1,1,-1,-1,1
-3,-5,-5,18,9,1.23,12.45,7.03,4.9,12.74,0,4,1.74,14.32,8.1,6.77,13.42,-1,-1,-1,12,12,0.97,9.07,4.67,5.03,12.43,1.17,12.77,7.53,6.5,9.97,1,2,-1,-1,1,1,-1
2,0,1,16,21,0.9,9.81,5.48,5.35,13.06,0,4,1.61,13.06,7.45,5.74,10.97,2,2,2,8,5,1.61,13.13,7.87,5.9,12.74,1.35,11.1,6.45,5.39,13.97,0,3,0,0,0,0,0
-2,-4,-2,19,21,1.0,10.55,5.87,4.71,11.32,0,4,2.06,14.87,8.45,5.55,11.55,0,0,1,11,15,1.1,11.32,6.13,4.9,14.06,1.61,12.23,7.19,5.32,11.68,0,2,-1,-1,1,1,-1
-1,0,-1,7,2,1.61,13.06,7.35,6.97,12.32,0,3,1.03,8.61,4.77,3.9,12.9,1,2,0,13,16,1.32,10.0,5.61,4.74,13.32,1.52,13.19,6.81,6.68,11.19,0,0,-1,-1,1,1,1
0,1,-1,6,10,1.83,11.73,6.4,6.27,10.77,0,3,1.3,11.4,5.83,5.2,12.77,-1,-1,1,16,11,0.94,13.16,6.81,4.61,12.84,1.9,13.06,7.35,5.77,12.81,0,3,0,0,0,0,1
2,4,0,3,4,2.31,14.88,8.69,6.91,10.84,1,3,1.06,8.19,4.53,3.38,13.56,1,1,0,15,21,0.88,9.78,5.38,5.28,13.09,1.56,13.34,7.62,5.78,11.0,0,3,1,1,-1,-1,1
-1,-1,-2,14,13,1.12,12.09,6.28,5.03,13.72,1,1,1.88,14.28,8.22,7.19,11.69,-1,0,-1,7,6,1.39,11.19,5.97,6.06,12.35,1.03,13.32,7.68,6.71,11.26,0,2,-1,-1,1,1,-1
-3,-4,-3,19,21,0.97,10.44,5.78,4.78,11.44,0,6,2.03,14.78,8.34,5.44,11.56,1,2,1,5,10,1.87,11.68,6.45,6.16,10.81,1.26,11.32,5.74,5.16,12.77,0,6,0,0,0,0,-1
3,5,5,1,1,2.38,16.69,9.44,8.16,10.97,0,2,0.78,9.75,5.34,3.25,11.72,2,2,2,2,3,2.56,18.69,10.31,8.09,11.5,0.91,8.06,4.28,4.03,11.91,0,5,-1,-1,1,1,-1
-1,-3,-2,20,14,0.88,12.59,6.84,5.12,13.25,0,4,1.88,12.69,6.62,6.91,11.41,2,0,2,10,15,1.09,11.34,6.09,4.81,14.0,1.56,12.06,7.06,5.38,11.78,0,4,-1,-1,1,1,0
0,-1,1,11,12,0.97,9.16,4.74,5.1,12.58,1,4,1.13,12.9,7.52,6.48,10.1,-1,-3,1,17,17,1.0,8.52,4.61,4.03,13.81,2.06,16.52,9.19,7.58,13.71,0,2,-1,-1,1,1,1
0,1,-1,13,16,1.28,9.91,5.5,4.66,13.19,0,1,1.56,13.56,7.09,6.75,11.19,3,5,5,5,8,1.84,15.87,9.26,6.13,10.97,0.94,11.58,6.45,4.94,12.94,0,2,-1,-1,1,1,1
-2,-1,0,9,21,1.03,9.72,5.75,4.84,10.31,0,4,1.16,14.94,8.25,6.66,13.16,1,1,1,7,2,1.66,13.44,7.62,7.03,12.28,1.0,8.56,4.69,3.84,12.78,0,3,0,0,0,0,0
2,3,0,8,5,1.56,13.41,8.03,5.94,12.72,0,3,1.31,11.03,6.31,5.31,13.97,-3,-5,-6,18,9,1.19,12.59,7.03,4.94,12.78,1.72,14.25,8.06,6.78,13.53,0,0,1,1,-1,-1,0
-3,-2,-3,13,7,1.06,10.65,5.87,4.77,11.13,0,4,1.16,11.87,6.13,5.32,11.81,-1,-1,-1,16,11,0.91,13.03,6.69,4.59,12.84,1.94,12.97,7.38,5.69,12.78,1,3,0,0,0,0,1
-1,-3,-1,18,17,0.97,8.41,4.56,3.97,13.75,0,4,2.06,16.28,9.0,7.44,13.66,-3,-4,-4,19,21,0.97,10.55,5.82,4.82,11.24,2.15,14.94,8.52,5.48,11.45,0,3,-1,-1,1,1,-1
-2,-4,0,17,9,1.21,12.52,6.97,5.03,12.91,0,3,1.73,14.12,7.97,6.64,13.33,0,1,1,13,16,1.33,9.94,5.64,4.7,13.27,1.55,13.52,7.15,6.73,11.3,0,3,0,0,0,0,1
2,1,0,10,15,1.06,11.48,6.15,4.94,13.88,0,3,1.52,11.88,6.94,5.24,11.76,1,3,-1,2,1,2.33,16.45,9.24,8.0,11.06,0.82,9.79,5.33,3.24,11.7,0,3,-1,-1,1,1,0
0,0,0,6,2,1.64,13.52,7.64,6.94,12.18,0,1,1.0,8.55,4.64,3.88,12.82,-1,-2,1,12,7,1.09,10.53,5.84,4.81,11.12,1.16,11.88,6.16,5.25,11.75,0,5,-1,-1,1,1,0
1,2,2,4,10,2.0,11.94,6.69,6.19,10.72,0,3,1.25,11.41,5.78,5.19,12.53,-1,-2,0,9,21,1.03,9.67,5.67,4.85,10.42,1.15,14.97,8.24,6.58,13.03,0,5,0,0,0,0,1
0,1,-1,15,21,0.85,9.58,5.27,5.24,13.09,1,3,1.55,13.64,7.79,5.91,10.97,1,1,2,12,12,1.0,9.16,4.69,5.03,12.56,1.09,12.66,7.38,6.34,10.16,0,5,0,0,0,0,0
3,4,3,1,3,2.55,18.45,10.15,7.94,11.48,0,4,0.91,8.09,4.24,4.0,11.97,-3,-3,-3,15,13,1.09,12.15,6.39,5.06,13.7,1.85,14.24,8.24,7.21,11.76,0,2,1,1,-1,-1,1
0,1,1,7,6,1.38,11.25,6.06,6.12,12.41,0,2,1.0,13.34,7.75,6.69,11.31,1,2,0,8,5,1.58,13.3,7.94,5.82,12.55,1.33,11.0,6.27,5.39,14.06,0,3,0,0,0,0,0
1,3,-1,5,8,1.81,15.75,9.25,6.12,11.09,0,0,1.0,11.56,6.56,4.97,13.03,2,4,1,3,4,2.27,15.12,8.82,7.0,10.82,1.03,8.03,4.45,3.39,13.55,0,2,-1,-1,1,1,1
-1,-3,-2,16,11,0.91,13.0,6.7,4.55,12.76,1,4,1.94,12.79,7.3,5.7,12.73,-2,-2,0,20,14,0.85,12.39,6.73,5.0,13.18,1.82,12.79,6.67,6.97,11.36,1,3,-1,-1,1,1,0
-1,-3,-1,9,21,1.03,9.53,5.59,4.82,10.38,0,5,1.26,15.03,8.24,6.62,13.0,-1,-3,-2,18,17,0.97,8.48,4.55,4.03,13.91,2.12,16.06,8.94,7.24,13.67,0,7,1,1,-1,-1,0
1,2,0,10,15,1.03,11.38,6.18,4.82,13.88,0,2,1.47,11.91,6.91,5.29,11.76,0,2,0,8,5,1.59,13.29,8.0,5.82,12.44,1.35,10.97,6.29,5.44,13.97,0,4,-1,-1,1,1,-1
0,-2,0,12,7,1.06,10.27,5.73,4.7,11.27,0,4,1.12,12.06,6.24,5.39,11.58,-1,0,0,14,21,0.82,9.59,5.35,5.29,12.91,1.5,13.5,7.59,5.91,10.76,1,2,-1,-1,1,1,0
3,3,3,4,10,2.09,12.09,6.73,6.24,10.76,0,0,1.24,11.21,5.7,5.15,12.42,0,2,0,2,1,2.26,16.35,9.15,7.97,11.09,0.79,9.74,5.38,3.18,11.76,0,5,-1,-1,1,1,-1
2,1,0,12,12,0.97,9.15,4.58,5.06,12.3,0,3,1.06,12.58,7.39,6.36,10.06,-3,-3,-4,16,13,1.06,12.0,6.26,4.97,13.94,1.82,14.35,8.24,7.15,11.79,0,6,0,0,0,0,-1
-1,0,-1,13,16,1.29,9.91,5.68,4.76,13.47,0,5,1.53,13.41,7.12,6.59,11.32,-1,-3,1,19,21,1.06,10.5,5.85,4.71,11.32,2.12,14.82,8.38,5.5,11.68,0,1,-1,-1,1,1,1
1,3,1,5,8,1.82,15.67,9.27,6.06,11.15,0,3,1.0,11.79,6.7,5.0,12.94,3,4,4,1,3,2.5,18.44,10.09,7.85,11.53,0.88,8.06,4.18,3.94,12.26,0,2,-1,-1,1,1,1
-1,-1,0,20,14,0.82,12.21,6.59,4.94,13.06,1,3,1.76,13.12,6.88,7.06,11.5,0,0,0,7,6,1.39,11.21,6.09,6.15,12.36,1.03,13.33,7.82,6.67,11.24,0,2,-1,-1,1,1,-1
-2,-2,0,16,11,0.88,13.32,6.91,4.71,12.85,0,4,1.88,12.59,7.15,5.62,12.62,0,2,-1,3,4,2.24,15.24,8.88,6.97,10.79,1.06,8.18,4.62,3.41,13.53,0,1,-1,-1,1,1,1
1,1,0,7,2,1.59,13.65,7.68,7.03,12.0,0,2,0.97,8.35,4.56,3.79,12.91,0,-2,1,17,9,1.21,12.44,6.94,4.94,12.88,1.68,13.97,7.94,6.65,13.53,0,4,1,1,-1,-1,1
-2,-2,0,18,17,0.94,8.56,4.53,3.94,13.85,0,5,2.06,15.88,8.88,7.26,13.59,2,1,1,7,6,1.41,11.24,6.18,6.15,12.29,1.03,13.41,7.94,6.68,11.06,0,2,-1,-1,1,1,-1
-1,0,-2,3,4,2.23,15.11,8.86,6.86,10.86,0,2,1.11,8.4,4.8,3.54,13.57,1,1,-1,5,10,2.03,11.97,6.68,6.26,10.68,1.24,11.26,5.62,5.15,12.41,0,2,-1,-1,1,1,0
-1,-3,1,15,13,1.09,12.03,6.31,4.86,13.69,0,6,1.8,14.26,8.14,7.09,11.74,-1,-3,-1,20,14,0.83,12.31,6.74,5.0,12.83,1.77,13.09,6.94,7.03,11.46,0,1,1,1,-1,-1,0
-2,-2,-1,18,17,0.91,8.71,4.69,4.14,13.69,0,2,2.06,15.74,8.77,7.31,13.4,1,0,1,13,16,1.31,10.09,5.83,4.71,13.49,1.51,13.29,7.03,6.49,11.49,0,6,-1,-1,1,1,-1
0,2,1,2,1,2.23,16.26,8.97,7.89,11.11,0,3,0.77,9.69,5.37,3.29,11.66,1,3,2,4,8,1.82,15.79,9.29,6.26,11.03,1.0,11.71,6.68,4.97,12.97,0,5,1,1,-1,-1,1
0,-2,-1,17,9,1.17,12.26,6.8,4.86,12.86,0,3,1.71,14.06,7.94,6.71,13.37,0,0,1,15,11,0.94,13.4,7.03,4.8,12.91,1.89,12.54,7.17,5.54,12.63,0,4,-1,-1,1,1,1
-1,0,0,16,21,0.8,9.46,5.23,5.4,12.86,0,0,1.46,13.43,7.49,5.89,10.71,-1,1,-1,11,15,1.06,11.49,6.29,4.8,13.91,1.51,11.89,6.83,5.2,11.71,0,4,-1,-1,1,1,0
2,2,2,6,6,1.43,11.23,6.14,6.23,12.14,0,2,1.0,13.43,8.0,6.8,10.97,-1,-2,0,9,21,1.0,9.54,5.63,4.91,10.4,1.23,14.91,8.11,6.46,12.97,0,3,1,1,-1,-1,1
-1,-3,-1,19,21,1.06,10.46,5.8,4.66,11.49,0,3,2.11,14.86,8.46,5.43,11.74,1,1,1,7,2,1.63,13.74,7.69,7.09,11.89,0.94,8.29,4.49,3.74,12.89,0,1,-1,-1,1,1,-1
1,3,-1,2,3,2.46,18.17,9.97,7.74,11.6,1,5,0.91,8.4,4.34,4.2,12.11,0,0,-1,13,12,0.97,9.21,4.59,5.06,12.24,1.09,12.59,7.41,6.21,9.91,0,1,1,1,-1,-1,1
1,2,1,8,5,1.63,13.23,7.89,5.71,12.37,0,4,1.37,11.09,6.4,5.4,14.0,1,-1,0,12,7,1.03,10.29,5.68,4.71,11.21,1.09,11.85,6.09,5.5,11.56,0,4,-1,-1,1,1,1
-2,-2,-1,9,21,0.97,9.72,5.86,4.92,10.56,0,4,1.22,14.78,8.06,6.47,12.94,-1,-3,-2,19,21,1.03,10.5,5.81,4.64,11.53,2.17,14.78,8.5,5.42,11.72,0,4,-1,-1,1,1,1
0,2,0,6,10,1.97,11.71,6.54,6.11,10.77,0,4,1.2,11.2,5.57,5.14,12.43,3,4,3,4,6,1.42,11.19,6.14,6.25,12.14,0.97,13.5,8.17,6.75,11.11,0,3,0,0,0,0,1
-1,-2,0,20,14,0.86,12.33,6.72,5.0,12.83,0,1,1.78,13.11,7.03,7.17,11.58,0,-1,0,16,21,0.81,9.58,5.22,5.36,12.75,1.44,13.39,7.5,5.83,10.64,0,0,1,1,-1,-1,1
-2,0,-2,13,12,0.94,9.03,4.51,4.91,12.23,0,4,1.26,13.06,7.71,6.23,10.03,2,2,2,8,5,1.64,13.28,7.92,5.81,12.22,1.36,11.0,6.39,5.33,13.94,0,2,0,0,0,0,0
1,1,-1,6,8,1.8,15.6,9.11,6.2,11.0,0,2,1.06,11.8,6.71,4.94,12.97,0,-2,0,14,13,1.11,12.08,6.42,5.06,13.75,1.81,14.22,8.08,7.03,11.78,0,3,0,0,0,0,1
-1,-1,-1,13,7,1.03,10.23,5.69,4.66,11.23,0,2,1.11,11.94,6.17,5.6,11.43,1,0,1,17,9,1.22,12.17,6.81,4.83,12.75,1.72,14.0,8.0,6.67,13.28,0,3,0,0,0,0,1
2,3,2,7,2,1.69,13.69,7.75,7.03,11.86,0,1,0.92,8.39,4.53,3.75,12.89,1,3,1,1,3,2.58,18.47,10.19,7.72,11.67,0.89,8.25,4.28,4.08,12.11,1,4,-1,-1,1,1,-1
1,1,2,12,16,1.31,10.08,5.81,4.75,13.58,1,6,1.47,13.31,7.06,6.39,11.5,2,2,2,2,1,2.25,16.22,8.94,7.78,11.17,0.78,9.67,5.31,3.31,11.61,0,2,0,0,0,0,-1
-1,0,0,11,15,1.06,11.5,6.33,4.78,13.75,0,4,1.5,11.94,6.78,5.17,11.64,-2,-1,0,3,4,2.17,14.94,8.72,6.81,10.92,1.08,8.25,4.72,3.47,13.58,0,5,-1,-1,1,1,1
0,-2,-1,15,11,0.97,13.36,7.11,4.81,12.83,0,4,1.92,12.44,7.17,5.5,12.53,-2,-4,-2,18,17,0.89,8.86,4.78,4.11,13.64,2.03,15.58,8.67,7.28,13.5,1,3,-1,-1,1,1,0
0,1,1,11,7,1.08,10.08,5.61,4.78,11.19,0,1,1.14,11.81,6.14,5.53,11.5,-2,-1,0,13,12,0.92,9.11,4.56,4.94,12.17,1.22,13.0,7.75,6.19,10.03,0,3,-1,-1,1,1,-1
0,2,1,5,10,2.0,11.86,6.69,6.31,10.64,0,3,1.19,11.17,5.58,5.14,12.33,1,1,1,4,8,1.78,15.86,9.19,6.33,11.0,1.03,11.78,6.72,5.0,12.89,0,0,-1,-1,1,1,-1
-2,-2,-1,3,4,2.14,14.7,8.59,6.84,11.03,0,6,1.11,8.32,4.78,3.51,13.73,-1,-1,-1,12,7,1.05,10.14,5.62,4.86,11.08,1.14,11.62,6.03,5.46,11.35,0,1,1,1,-1,-1,1
1,2,-1,6,6,1.41,11.16,6.14,6.22,12.05,0,3,1.03,13.59,8.27,6.92,10.97,0,0,1,10,15,1.08,11.49,6.35,4.78,13.89,1.49,11.78,6.7,5.24,11.73,0,3,-1,-1,1,1,-1
0,-2,-1,15,13,1.08,12.05,6.43,5.11,13.65,0,4,1.78,14.51,8.19,7.14,11.76,0,-1,1,10,21,1.0,9.81,5.81,4.95,10.57,1.22,14.7,8.03,6.51,12.86,0,6,1,1,-1,-1,1
-3,-3,-3,20,21,1.03,10.54,5.84,4.73,11.49,0,3,2.16,14.73,8.38,5.43,11.7,1,3,2,4,8,1.76,15.7,9.11,6.35,11.08,1.0,11.73,6.68,5.11,12.86,0,3,-1,-1,1,1,1
1,3,2,1,3,2.57,18.38,10.22,7.65,11.54,0,2,0.86,8.22,4.22,4.22,11.97,0,-1,0,15,11,1.0,13.35,7.11,4.89,12.78,1.92,12.27,7.05,5.38,12.57,0,4,-1,-1,1,1,1
2,2,0,8,5,1.59,13.22,7.95,5.78,12.16,0,0,1.32,11.03,6.38,5.35,13.84,0,0,1,20,14,0.92,12.32,6.76,5.05,12.76,1.76,13.24,7.14,7.22,11.62,0,1,1,1,-1,-1,1
-2,-3,0,19,17,0.92,8.78,4.73,4.03,13.65,1,1,2.03,15.51,8.62,7.3,13.43,1,1,-1,7,2,1.65,13.51,7.59,7.08,11.73,0.95,8.57,4.7,3.78,12.73,0,2,-1,-1,1,1,0
3,2,3,2,1,2.22,16.16,8.95,7.68,11.11,0,3,0.76,9.68,5.22,3.46,11.57,0,-1,1,11,12,0.92,9.0,4.49,4.89,12.0,1.19,12.97,7.7,6.24,9.95,0,3,1,1,-1,-1,1
-1,0,-1,17,9,1.24,12.03,6.76,4.78,12.78,0,1,1.76,13.76,7.86,6.73,13.19,0,0,-1,5,10,1.95,11.81,6.65,6.38,10.68,1.19,11.14,5.59,5.19,12.38,0,1,-1,-1,1,1,0
-1,-2,-1,16,21,0.81,9.81,5.38,5.46,12.76,0,1,1.49,13.35,7.51,5.86,10.62,1,1,-1,13,16,1.27,10.08,5.7,4.86,13.49,1.46,13.32,7.11,6.32,11.43,1,6,-1,-1,1,1,1
1,3,2,2,5,1.6,12.35,7.4,5.95,12.4,0,6,0.8,11.2,5.45,4.75,10.9,2,3,2,9,21,1.53,12.0,6.0,4.76,10.35,1.71,18.41,10.06,7.29,9.88,0,2,1,1,-1,-1,1
-1,0,-2,7,13,1.05,13.0,5.9,4.85,10.0,0,4,1.1,12.55,6.9,6.1,10.8,0,0,1,9,9,1.3,9.55,4.95,5.15,12.45,1.55,14.45,8.75,6.75,11.9,1,4,1,1,-1,-1,1
1,-1,0,20,17,1.0,11.55,5.1,4.55,11.05,0,2,1.65,14.5,7.8,7.0,10.5,1,1,1,19,15,1.05,9.84,5.74,6.63,11.37,1.68,13.0,7.84,4.16,11.32,0,2,0,0,0,0,1
-1,-2,-1,19,12,0.95,11.45,6.0,4.9,11.15,0,3,1.2,12.25,6.35,5.05,10.8,-3,-3,-4,14,21,1.3,13.4,6.7,5.7,10.65,1.8,11.45,6.0,4.85,11.0,1,2,-1,-1,1,1,1
2,2,1,3,3,2.1,15.7,9.4,6.6,12.25,0,1,1.1,9.1,5.0,5.45,10.85,3,3,3,2,5,1.57,12.48,7.24,6.14,12.33,0.76,11.05,5.48,4.71,10.81,0,1,0,0,0,0,0
-2,-2,0,17,6,1.15,12.15,6.6,6.45,12.45,0,9,1.85,14.2,8.1,7.1,12.0,-1,0,1,6,13,1.14,13.0,5.95,4.76,10.14,1.05,12.48,6.71,5.9,10.71,0,3,0,0,0,0,-1
-1,-2,-1,9,9,1.24,9.62,4.86,5.0,12.29,1,5,1.62,14.38,8.67,6.57,11.95,-1,-1,1,11,7,1.21,12.47,6.63,5.42,11.63,1.26,10.84,5.32,4.63,11.79,0,3,-2,-2,2,2,1
-1,-1,-2,7,14,1.57,12.24,6.86,4.57,13.33,0,3,1.33,13.95,7.48,7.05,11.14,0,0,-1,19,16,0.85,12.35,6.9,3.85,12.6,1.6,10.8,5.7,4.9,11.15,1,3,1,1,-1,-1,0
0,0,-1,13,8,1.05,13.9,7.7,6.0,12.25,0,1,1.2,10.95,5.4,4.5,13.6,3,3,3,4,4,1.5,14.55,8.65,7.45,9.8,1.15,13.4,7.15,5.55,13.3,1,4,-1,-1,1,1,1
