GameNumber,HomeTeam,AwayTeam,Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Home_Goals,Away_Goals,Match_Result
3451,West Ham,Stoke,0,-1,0,9,6,1.41,12.05,3.97,5.22,10.02,0,1,1,1,1,13,11,1.16,11.66,3.5,4.31,11.28,0,4,-1,0,1,0,0,1,-1
3452,Aston Villa,Newcastle,-1,-3,-2,20,11,1.02,11.1,3.71,4.83,10.97,0,7,0,0,1,12,12,1.05,12.07,3.88,4.91,10.94,0,2,-1,-1,1,1,1,2,-1
3453,Everton,Chelsea,0,0,0,8,10,1.34,12.31,4.18,4.7,10.46,0,2,2,2,0,3,4,1.96,15.17,5.36,5.85,10.45,0,3,-2,-3,2,3,1,0,1
3454,Fulham,West Brom,-1,-1,-2,31,14,1.18,10.82,3.73,3.27,11.09,0,4,-2,-1,0,16,13,1.0,10.23,3.13,4.51,11.24,0,5,2,3,-2,-3,1,1,0
3455,Hull,Cardiff,-1,-2,-1,25,9,0.82,10.44,3.4,4.44,11.36,1,4,0,0,0,30,21,1.0,10.5,2.67,4.25,8.83,0,1,0,0,0,0,1,1,0
3456,Man United,Crystal Palace,1,0,0,6,2,1.56,13.33,4.84,5.76,11.57,0,3,-1,1,1,11,14,1.2,11.43,3.77,5.1,12.14,0,1,2,4,-2,-4,2,0,1
3457,Stoke,Man City,1,2,2,13,11,1.15,11.69,3.52,4.31,11.29,0,4,1,3,1,1,1,2.47,17.88,6.56,7.64,9.78,0,2,-1,-3,1,3,0,0,0
3458,Sunderland,Arsenal,-2,-3,-1,22,17,0.77,10.63,3.24,4.47,11.32,1,2,1,1,1,5,8,1.79,15.23,5.26,5.77,10.05,1,6,-1,-3,1,3,1,3,-1
3459,Tottenham,Norwich,3,4,4,4,7,1.92,15.57,5.73,6.13,11.05,0,1,0,-2,1,24,13,0.78,10.25,3.1,4.65,10.27,0,1,3,4,-3,-4,2,0,1
3460,Southampton,West Ham,0,0,-1,10,15,1.28,13.15,4.47,5.52,11.41,0,2,0,-2,-1,9,6,1.4,12.03,3.94,5.21,10.02,0,3,1,1,-1,-1,0,0,0
3461,Swansea,Liverpool,-3,-3,-4,17,17,0.96,10.22,3.56,4.24,10.22,0,5,1,-1,2,2,3,2.05,17.43,6.18,6.45,9.85,0,4,-3,-1,3,1,2,2,0
3462,Chelsea,Fulham,0,2,-1,4,4,1.94,15.22,5.36,5.86,10.46,0,6,-2,0,0,31,14,1.17,10.92,3.58,3.33,10.92,0,2,3,4,-3,-4,2,0,1
3463,Liverpool,Southampton,2,0,0,2,3,2.05,17.4,6.17,6.45,9.85,0,6,-1,-1,0,10,15,1.27,13.17,4.48,5.55,11.41,0,1,1,1,-1,-1,0,1,-1
3464,Newcastle,Hull,2,2,2,12,12,1.06,12.11,3.91,4.89,10.94,0,6,0,-1,0,25,9,0.82,10.59,3.43,4.47,11.29,0,4,2,2,-2,-2,2,3,-1
3465,Norwich,Aston Villa,-1,-2,-1,25,13,0.77,10.16,3.06,4.59,10.3,0,3,-3,-3,-3,20,11,1.02,11.09,3.68,4.82,10.94,0,4,-1,-3,1,3,0,1,-1
3466,West Brom,Sunderland,-1,-1,0,16,13,1.0,10.25,3.14,4.51,11.25,0,2,-2,-4,-2,22,17,0.78,10.71,3.22,4.49,11.33,1,1,1,2,-1,-2,3,0,1
3467,West Ham,Everton,-1,-1,0,9,6,1.39,11.99,3.92,5.2,10.02,0,5,1,0,1,8,10,1.34,12.3,4.19,4.7,10.46,0,1,-2,-2,2,2,2,3,-1
3468,Arsenal,Stoke,1,2,2,5,8,1.8,15.22,5.27,5.78,10.05,0,4,2,2,0,13,11,1.14,11.68,3.51,4.29,11.31,0,2,0,2,0,-2,3,1,1
3469,Cardiff,Tottenham,1,1,0,30,21,1.0,10.46,2.62,4.08,8.77,0,3,3,5,5,4,7,1.92,15.62,5.74,6.14,10.99,0,2,-2,-2,2,2,0,1,-1
3470,Crystal Palace,Swansea,-1,-1,-1,11,14,1.19,11.38,3.74,5.08,12.14,1,3,-2,-4,0,17,17,0.97,10.29,3.61,4.23,10.19,0,6,1,0,-1,0,0,2,-1
3471,Man City,Man United,0,2,0,1,1,2.45,17.83,6.53,7.62,9.79,0,3,2,2,1,6,2,1.56,13.37,4.85,5.78,11.55,0,1,-1,1,1,-1,4,1,1
3472,Aston Villa,Man City,-1,-1,1,20,11,1.02,11.15,3.69,4.81,10.93,0,1,2,2,1,1,1,2.47,17.83,6.52,7.62,9.78,0,2,-3,-5,3,5,3,2,1
3473,Fulham,Cardiff,-2,-2,-1,31,14,1.08,10.38,3.38,3.31,10.77,0,0,-1,-1,-1,30,21,0.93,10.14,2.43,3.93,8.5,0,3,-2,-2,2,2,1,2,-1
3474,Hull,West Ham,0,0,1,24,9,0.87,10.62,3.46,4.44,11.23,0,2,-2,-1,-1,9,6,1.4,11.97,3.9,5.2,10.06,1,5,-2,-1,2,1,1,0,1
3475,Man United,West Brom,0,1,-1,6,2,1.56,13.37,4.84,5.77,11.55,0,3,1,-1,1,15,13,1.02,10.27,3.15,4.52,11.23,0,1,0,1,0,-1,1,2,-1
3476,Southampton,Crystal Palace,0,1,1,10,15,1.27,13.16,4.49,5.56,11.4,0,2,-1,-3,-2,11,14,1.18,11.37,3.72,5.08,12.14,1,4,3,2,-3,-2,2,0,1
3477,Swansea,Arsenal,0,-2,1,17,17,0.98,10.34,3.64,4.26,10.17,0,4,3,3,3,5,8,1.81,15.23,5.29,5.78,10.04,0,2,-3,-3,3,3,1,2,-1
3478,Tottenham,Chelsea,3,5,6,3,7,1.91,15.71,5.79,6.18,10.96,0,5,0,2,1,4,4,1.94,15.29,5.39,5.91,10.46,0,4,-2,-2,2,2,1,1,0
3479,Stoke,Norwich,0,0,-1,13,11,1.14,11.66,3.51,4.31,11.34,0,3,-1,-2,-2,25,13,0.75,10.18,3.03,4.63,10.37,0,4,1,1,-1,-1,0,1,-1
3480,Sunderland,Liverpool,-3,-4,-3,22,17,0.77,10.66,3.18,4.51,11.31,0,3,0,0,-1,2,3,2.03,17.34,6.17,6.45,9.82,0,3,-2,-3,2,3,1,3,-1
3481,Everton,Newcastle,2,2,2,7,10,1.35,12.28,4.19,4.7,10.47,0,1,1,0,-1,12,12,1.06,12.13,3.9,4.87,10.94,0,5,1,3,-1,-3,3,2,1
3482,Arsenal,Norwich,3,3,4,5,8,1.81,15.19,5.28,5.76,10.04,0,2,-1,-1,1,25,13,0.76,10.15,3.03,4.61,10.39,0,2,2,3,-2,-3,4,1,1
3483,Chelsea,Cardiff,0,1,0,4,4,1.94,15.26,5.39,5.9,10.49,1,1,0,1,1,30,21,1.0,10.93,2.53,4.33,8.8,0,2,2,2,-2,-2,4,1,1
3484,Everton,Hull,3,3,3,7,10,1.36,12.32,4.21,4.68,10.43,0,4,2,2,2,23,9,0.87,10.58,3.43,4.47,11.23,0,2,0,1,0,-1,2,1,1
3485,Man United,Southampton,-1,0,-2,6,2,1.55,13.38,4.85,5.77,11.54,0,5,2,1,2,10,15,1.28,13.15,4.48,5.57,11.39,0,2,0,1,0,-1,1,1,0
3486,Newcastle,Liverpool,-1,0,-2,12,12,1.07,12.16,3.91,4.84,10.98,0,2,0,2,1,2,3,2.04,17.33,6.16,6.46,9.82,0,1,-2,-3,2,3,2,2,0
3487,Stoke,West Brom,-2,0,-2,13,11,1.13,11.62,3.48,4.34,11.37,0,4,2,1,2,15,13,1.03,10.29,3.16,4.55,11.25,0,2,-1,0,1,0,0,0,0
3488,Swansea,Sunderland,0,-2,-1,17,17,0.98,10.33,3.64,4.25,10.12,0,5,-3,-4,-4,22,17,0.77,10.82,3.21,4.58,11.27,0,4,-1,1,1,-1,4,0,1
3489,West Ham,Man City,-2,-3,-2,9,6,1.39,12.01,3.9,5.2,10.07,1,4,0,0,-1,1,1,2.46,17.84,6.52,7.66,9.77,0,2,0,0,0,0,1,3,-1
3490,Aston Villa,Tottenham,1,-1,2,20,11,1.04,11.11,3.69,4.78,10.96,0,1,2,4,0,4,7,1.9,15.68,5.77,6.16,10.98,0,9,-3,-3,3,3,0,2,-1
3491,Crystal Palace,Fulham,-3,-3,-3,11,14,1.18,11.34,3.7,5.06,12.14,0,4,-2,-4,-2,31,14,1.07,10.29,3.5,3.86,11.0,0,1,2,2,-2,-2,1,4,-1
3492,Aston Villa,Everton,1,-1,-1,20,11,1.03,11.15,3.67,4.77,10.98,0,4,3,4,4,7,10,1.36,12.34,4.22,4.68,10.41,0,6,-1,0,1,0,0,2,-1
3493,Crystal Palace,Arsenal,-3,-3,-4,11,14,1.17,11.36,3.7,5.06,12.13,0,2,3,5,5,5,8,1.83,15.22,5.32,5.79,10.03,0,2,-2,-4,2,4,0,2,-1
3494,Liverpool,West Brom,0,1,0,2,3,2.04,17.37,6.17,6.5,9.82,0,4,2,2,0,14,13,1.02,10.31,3.17,4.57,11.24,0,2,0,2,0,-2,4,1,1
3495,Man United,Stoke,-2,-1,0,6,2,1.55,13.37,4.85,5.76,11.53,0,5,-2,-1,0,13,11,1.12,11.59,3.48,4.36,11.38,0,3,0,0,0,0,3,2,1
3496,Norwich,Cardiff,-1,-1,-1,25,13,0.76,10.18,3.07,4.55,10.34,0,1,-1,-1,-1,30,21,1.0,11.06,2.56,4.62,8.56,0,3,-1,-1,1,1,0,0,0
3497,Southampton,Fulham,2,1,0,10,15,1.27,13.18,4.5,5.56,11.45,0,4,-1,-2,1,31,14,1.27,10.2,3.67,4.07,11.13,0,2,0,1,0,-1,2,0,1
3498,Chelsea,Man City,2,1,1,4,4,1.95,15.29,5.4,5.9,10.5,1,2,1,2,1,1,1,2.47,17.83,6.54,7.64,9.79,0,3,-1,-3,1,3,2,1,1
3499,Sunderland,Newcastle,-3,-5,-5,22,17,0.76,10.76,3.18,4.54,11.29,0,4,-2,0,0,12,12,1.08,12.17,3.91,4.83,10.95,1,3,2,4,-2,-4,2,1,1
3500,Swansea,West Ham,1,0,1,17,17,1.01,10.37,3.66,4.28,10.14,0,4,-3,-4,-3,9,6,1.39,12.0,3.89,5.2,10.05,0,3,-2,-2,2,2,0,0,0
3501,Tottenham,Hull,2,4,1,4,7,1.9,15.67,5.78,6.17,10.99,0,9,1,0,-1,23,9,0.87,10.56,3.39,4.52,11.33,0,2,3,4,-3,-4,1,0,1
3502,Arsenal,Southampton,3,5,6,5,8,1.83,15.19,5.31,5.77,10.01,1,0,2,3,1,10,15,1.28,13.23,4.51,5.59,11.45,0,3,-1,0,1,0,2,0,1
3503,Everton,Liverpool,3,5,5,7,10,1.37,12.35,4.22,4.69,10.39,0,5,2,1,1,2,3,2.05,17.37,6.18,6.48,9.85,0,3,-2,-4,2,4,3,3,0
3504,Fulham,Swansea,-1,-2,-1,31,14,1.19,9.62,3.44,4.0,10.94,0,3,0,1,0,17,17,1.0,10.37,3.67,4.33,10.16,0,2,-1,-1,1,1,1,2,-1
3505,Hull,Crystal Palace,-1,0,-2,23,9,0.85,10.55,3.4,4.51,11.31,0,4,-3,-5,-5,11,14,1.17,11.37,3.7,5.05,12.13,0,0,0,1,0,-1,0,1,-1
3506,Newcastle,Norwich,-2,-2,-1,12,12,1.08,12.2,3.91,4.81,10.98,1,3,0,-2,0,24,13,0.75,10.49,3.18,4.68,10.31,0,1,2,1,-2,-1,2,1,1
3507,Stoke,Sunderland,-2,-3,-1,13,11,1.13,11.58,3.49,4.33,11.44,0,7,-1,-3,1,22,17,0.78,10.72,3.19,4.55,11.31,0,3,-1,1,1,-1,2,0,1
3508,West Ham,Chelsea,-2,-3,0,9,6,1.38,12.02,3.89,5.21,10.08,0,4,2,2,2,4,4,1.95,15.27,5.39,5.89,10.5,0,3,0,-1,0,1,0,3,-1
3509,Cardiff,Man United,0,-1,0,30,21,0.94,10.76,2.65,4.47,8.65,0,3,0,0,1,6,2,1.56,13.41,4.85,5.8,11.51,0,4,0,0,0,0,2,2,0
3510,Man City,Tottenham,-1,0,-1,1,1,2.46,17.81,6.54,7.63,9.82,0,5,2,4,2,4,7,1.9,15.66,5.78,6.17,11.0,0,7,-1,0,1,0,6,0,1
3511,West Brom,Aston Villa,0,1,-1,14,13,1.02,10.35,3.17,4.61,11.24,0,2,-1,-1,-2,20,11,1.02,11.18,3.66,4.8,11.01,0,3,2,1,-2,-1,2,2,0
3512,Aston Villa,Sunderland,-2,0,0,20,11,1.03,11.23,3.7,4.77,11.04,0,2,-1,-3,-1,22,17,0.77,10.73,3.19,4.58,11.23,1,2,1,1,-1,-1,0,0,0
3513,Cardiff,Arsenal,-1,-1,0,29,21,1.0,10.94,2.72,4.33,9.0,0,5,3,5,7,5,8,1.83,15.14,5.3,5.77,10.01,1,0,-2,-2,2,2,0,3,-1
3514,Everton,Stoke,2,4,0,7,10,1.38,12.39,4.27,4.7,10.43,0,6,0,-2,1,13,11,1.14,11.63,3.5,4.32,11.44,0,8,-1,1,1,-1,4,0,1
3515,Newcastle,West Brom,0,-2,1,12,12,1.08,12.27,3.92,4.82,10.95,0,1,-1,1,0,14,13,1.03,10.36,3.18,4.6,11.22,0,3,-2,-1,2,1,2,1,1
3516,Norwich,Crystal Palace,-2,-2,-1,24,13,0.75,10.48,3.16,4.68,10.26,0,2,-1,-3,1,11,14,1.17,11.36,3.69,5.05,12.12,1,1,-1,-3,1,3,1,0,1
3517,West Ham,Fulham,-2,-4,-1,9,6,1.37,11.99,3.87,5.23,10.09,0,3,-1,-3,-2,31,14,1.18,9.59,3.41,4.24,10.94,0,5,0,1,0,-1,3,0,1
3518,Cardiff,West Brom,-1,-1,-1,29,21,0.95,10.89,2.79,4.26,8.84,0,4,-2,-1,-1,14,13,1.03,10.39,3.16,4.59,11.25,0,3,0,0,0,0,1,0,1
3519,Chelsea,Crystal Palace,3,4,3,3,4,1.96,15.3,5.41,5.87,10.5,0,2,-1,-3,-1,11,14,1.16,11.37,3.68,5.04,12.13,1,3,1,1,-1,-1,2,1,1
3520,Everton,Fulham,2,4,1,7,10,1.4,12.46,4.32,4.72,10.42,0,4,-3,-3,-3,31,14,1.11,9.61,3.22,4.17,10.78,0,5,1,1,-1,-1,4,1,1
3521,Hull,Stoke,-3,-1,-3,24,9,0.84,10.62,3.38,4.62,11.25,0,5,-1,-2,-1,13,11,1.12,11.56,3.5,4.31,11.48,0,5,-2,-4,2,4,0,0,0
3522,Man City,Arsenal,1,1,1,1,1,2.48,17.79,6.56,7.6,9.8,0,4,3,5,8,5,8,1.84,15.14,5.31,5.75,10.0,0,3,-2,0,2,0,6,3,1
3523,Newcastle,Southampton,1,0,2,12,12,1.09,12.28,3.94,4.81,10.98,0,1,0,2,-1,10,15,1.27,13.21,4.51,5.59,11.47,0,3,-2,-1,2,1,1,1,0
3524,West Ham,Sunderland,0,-2,1,9,6,1.38,12.07,3.93,5.23,10.1,0,3,0,-2,0,22,17,0.76,10.68,3.16,4.6,11.24,1,2,2,3,-2,-3,0,0,0
3525,Aston Villa,Man United,-1,-1,0,20,11,1.02,11.24,3.7,4.8,11.07,0,4,1,-1,0,6,2,1.56,13.42,4.85,5.81,11.52,0,4,-2,-1,2,1,0,3,-1
3526,Norwich,Swansea,0,0,1,23,13,0.76,10.47,3.16,4.69,10.29,0,2,2,2,1,16,17,1.01,10.47,3.69,4.36,10.15,0,2,0,2,0,-2,1,1,0
3527,Tottenham,Liverpool,1,2,-1,4,7,1.89,15.64,5.77,6.17,11.0,0,6,1,1,0,3,3,2.06,17.33,6.17,6.48,9.89,0,3,-1,-1,1,1,0,5,-1
3528,Crystal Palace,Newcastle,-1,-3,-2,11,14,1.16,11.36,3.69,5.01,12.1,0,3,2,1,0,12,12,1.09,12.31,3.95,4.86,10.98,0,2,0,-1,0,1,0,3,-1
3529,Fulham,Man City,-3,-3,-4,31,14,1.11,9.95,3.21,4.05,10.58,0,4,1,1,2,1,1,2.5,17.82,6.56,7.6,9.82,0,3,-3,-4,3,4,2,4,-1
3530,Liverpool,Cardiff,2,3,1,2,3,2.08,17.35,6.19,6.5,9.92,0,3,0,-1,1,28,21,0.95,10.9,2.8,4.45,9.2,0,2,1,1,-1,-1,3,1,1
3531,Man United,West Ham,2,1,1,6,2,1.57,13.43,4.85,5.8,11.5,0,4,0,-1,0,9,6,1.37,12.06,3.91,5.21,10.11,0,4,2,2,-2,-2,3,1,1
3532,Stoke,Aston Villa,0,-1,0,13,11,1.11,11.55,3.49,4.31,11.5,0,3,-1,-3,-1,20,11,1.01,11.31,3.73,4.78,11.12,0,6,1,1,-1,-1,2,1,1
3533,Sunderland,Norwich,-1,-1,0,21,17,0.75,10.78,3.19,4.65,11.17,0,1,0,-1,0,23,13,0.76,10.55,3.15,4.73,10.31,0,1,-1,0,1,0,0,0,0
3534,West Brom,Hull,-2,-3,-2,14,13,1.02,10.41,3.15,4.6,11.26,0,3,-2,-2,0,24,9,0.82,10.67,3.39,4.67,11.25,0,3,2,2,-2,-2,1,1,0
3535,Southampton,Tottenham,0,1,0,10,15,1.27,13.17,4.5,5.58,11.5,0,5,-1,0,-2,4,7,1.87,15.6,5.73,6.15,11.04,1,6,-2,-3,2,3,2,3,-1
3536,Swansea,Everton,1,1,0,16,17,1.01,10.47,3.67,4.37,10.16,0,4,2,4,2,7,10,1.41,12.52,4.34,4.77,10.42,0,1,1,0,-1,0,1,2,-1
3537,Arsenal,Chelsea,1,3,-1,5,8,1.84,15.12,5.31,5.76,9.97,0,4,3,4,4,3,4,1.96,15.31,5.42,5.85,10.51,0,2,-2,-1,2,1,0,0,0
3538,Aston Villa,Crystal Palace,-2,-3,-2,20,11,1.01,11.33,3.73,4.8,11.18,0,9,-3,-3,-3,11,14,1.15,11.34,3.69,5.0,12.09,0,2,0,0,0,0,0,1,-1
3539,Cardiff,Southampton,-1,-1,-1,28,21,0.95,10.86,2.81,4.48,9.38,0,2,-2,-1,-1,10,15,1.27,13.17,4.5,5.55,11.49,0,3,2,2,-2,-2,0,3,-1
3540,Chelsea,Swansea,2,4,0,3,4,1.95,15.29,5.41,5.85,10.52,0,3,0,1,-1,16,17,1.01,10.49,3.66,4.37,10.16,0,4,3,5,-3,-5,1,0,1
3541,Everton,Sunderland,3,4,3,7,10,1.42,12.53,4.35,4.79,10.42,0,1,0,0,0,21,17,0.74,10.87,3.2,4.67,11.19,1,2,1,1,-1,-1,0,1,-1
3542,Hull,Man United,-1,-3,0,24,9,0.83,10.59,3.38,4.62,11.31,0,2,2,3,2,6,2,1.58,13.48,4.87,5.81,11.47,0,3,-2,-3,2,3,2,3,-1
3543,Man City,Liverpool,3,3,3,1,1,2.51,17.81,6.59,7.58,9.85,0,3,2,3,2,2,3,2.09,17.42,6.2,6.52,9.93,0,2,0,-2,0,2,2,1,1
3544,Newcastle,Stoke,2,2,1,12,12,1.11,12.32,3.96,4.87,11.0,0,3,0,0,1,13,11,1.12,11.56,3.47,4.33,11.51,0,1,0,0,0,0,5,1,1
3545,Norwich,Fulham,1,0,0,23,13,0.75,10.6,3.18,4.76,10.31,0,1,-3,-5,-5,31,14,1.15,10.05,3.3,4.05,10.4,0,3,-1,-1,1,1,1,2,-1
3546,Tottenham,West Brom,-1,1,1,4,7,1.88,15.58,5.72,6.14,11.09,1,4,-2,-3,0,14,13,1.02,10.44,3.15,4.64,11.23,0,3,0,1,0,-1,1,1,0
3547,West Ham,Arsenal,0,-1,-1,9,6,1.37,12.01,3.9,5.19,10.14,0,5,0,2,0,5,8,1.83,15.07,5.29,5.78,9.95,0,3,-3,-4,3,4,1,3,-1
3548,Aston Villa,Swansea,-3,-3,-3,20,11,1.0,11.32,3.73,4.82,11.18,0,7,-2,-1,-2,16,17,1.0,10.47,3.64,4.39,10.15,0,1,-3,-4,3,4,1,1,0
3549,Cardiff,Sunderland,-1,-2,-2,28,21,0.91,10.77,2.68,4.55,9.45,0,1,1,0,1,21,17,0.74,10.89,3.24,4.64,11.14,1,2,0,0,0,0,2,2,0
3550,Hull,Fulham,-1,-3,-1,24,9,0.85,10.69,3.41,4.64,11.32,0,3,-1,-3,1,31,14,1.19,10.29,3.48,4.05,10.38,0,1,0,0,0,0,6,0,1
3551,Man City,Crystal Palace,3,3,4,1,1,2.51,17.83,6.58,7.58,9.85,0,2,-1,-1,1,11,14,1.15,11.35,3.72,5.0,12.06,0,3,3,4,-3,-4,1,0,1
3552,Norwich,Man United,-1,-1,-1,24,13,0.75,10.62,3.18,4.77,10.36,0,4,3,4,3,6,2,1.59,13.47,4.87,5.81,11.49,1,3,-1,-3,1,3,0,1,-1
3553,West Ham,West Brom,-2,-2,-2,9,6,1.36,12.01,3.9,5.16,10.15,0,5,-1,-2,0,14,13,1.02,10.41,3.15,4.62,11.24,0,4,0,1,0,-1,3,3,0
3554,Chelsea,Liverpool,2,4,1,3,4,1.94,15.32,5.42,5.9,10.54,0,2,1,2,-1,2,3,2.08,17.38,6.19,6.51,9.92,0,5,-2,-2,2,2,2,1,1
3555,Everton,Southampton,1,2,-1,7,10,1.41,12.62,4.38,4.84,10.42,1,1,0,0,1,10,15,1.28,13.15,4.51,5.54,11.5,0,3,0,-2,0,2,2,1,1
3556,Newcastle,Arsenal,2,4,2,12,12,1.13,12.43,3.99,4.9,10.99,0,3,0,2,1,5,8,1.84,15.16,5.31,5.81,9.93,0,3,-3,-3,3,3,0,1,-1
3557,Tottenham,Stoke,0,0,0,4,7,1.88,15.61,5.7,6.18,11.07,0,4,0,0,-1,13,11,1.12,11.55,3.47,4.31,11.48,2,2,2,4,-2,-4,3,0,1
3558,Aston Villa,Arsenal,-2,-3,0,20,11,1.0,11.28,3.72,4.8,11.19,0,5,2,2,2,5,8,1.83,15.13,5.3,5.77,9.91,0,4,-1,-3,1,3,1,2,-1
3559,Arsenal,Fulham,3,2,3,5,8,1.84,15.09,5.3,5.77,9.91,0,5,-1,-3,-1,31,14,1.14,10.05,3.41,3.91,10.32,0,0,2,3,-2,-3,2,0,1
3560,Crystal Palace,Stoke,-1,-3,-1,11,14,1.14,11.33,3.72,5.0,12.03,0,3,-1,-2,-2,13,11,1.11,11.46,3.44,4.28,11.5,2,3,0,2,0,-2,1,0,1
3561,Liverpool,Aston Villa,-1,0,-2,3,3,2.07,17.32,6.18,6.48,9.97,0,4,-2,-4,-1,20,11,1.0,11.27,3.74,4.78,11.2,0,5,1,3,-1,-3,2,2,0
3562,Man City,Cardiff,3,5,5,1,1,2.5,17.86,6.57,7.61,9.87,0,2,-2,-2,0,28,21,0.96,11.0,2.87,4.61,9.65,0,4,0,0,0,0,4,2,1
3563,Norwich,Hull,-2,-1,-2,24,13,0.74,10.68,3.19,4.81,10.36,0,7,0,-1,1,23,9,0.93,10.87,3.57,4.67,11.32,0,2,-1,-1,1,1,1,0,1
3564,Sunderland,Southampton,1,1,0,21,17,0.76,11.01,3.3,4.65,11.13,0,2,-1,-2,-1,10,15,1.28,13.14,4.49,5.52,11.51,0,6,-1,-2,1,2,2,2,0
3565,West Ham,Newcastle,-2,-1,0,9,6,1.37,12.03,3.92,5.16,10.15,0,4,1,2,-1,12,12,1.13,12.41,3.99,4.89,10.99,0,1,0,0,0,0,1,3,-1
3566,Chelsea,Man United,2,4,2,2,4,1.94,15.29,5.42,5.89,10.58,0,5,3,4,4,6,2,1.59,13.43,4.86,5.79,11.48,1,5,1,0,-1,0,3,1,1
3567,Swansea,Tottenham,-2,-1,0,16,17,1.0,10.53,3.63,4.42,10.14,0,2,2,0,1,4,7,1.88,15.64,5.71,6.18,11.03,0,5,-3,-4,3,4,1,3,-1
3568,West Brom,Everton,0,-2,0,14,13,1.04,10.51,3.19,4.62,11.25,0,4,1,3,1,7,10,1.41,12.59,4.38,4.82,10.41,1,3,-1,-1,1,1,1,1,0
3569,Crystal Palace,Hull,1,-1,1,11,14,1.14,11.34,3.73,4.99,12.01,0,1,-1,-1,-1,24,9,0.92,10.85,3.51,4.72,11.39,1,2,1,0,-1,0,1,0,1
3570,Liverpool,Everton,-2,0,0,3,3,2.07,17.3,6.18,6.45,9.99,0,2,0,2,0,7,10,1.41,12.6,4.38,4.8,10.42,0,4,1,3,-1,-3,4,0,1
3571,Man United,Cardiff,1,3,-1,6,2,1.58,13.41,4.85,5.78,11.54,1,6,-2,-2,-1,28,21,1.0,10.83,3.0,4.71,9.46,0,3,0,0,0,0,2,0,1
3572,Norwich,Newcastle,-1,-1,1,23,13,0.75,10.87,3.2,4.88,10.33,0,5,1,2,1,12,12,1.14,12.46,4.02,4.88,10.95,0,0,-3,-3,3,3,0,0,0
3573,Southampton,Arsenal,0,-1,0,10,15,1.29,13.17,4.52,5.53,11.49,0,4,3,4,4,5,8,1.84,15.13,5.31,5.76,9.88,0,2,1,-1,-1,1,2,2,0
3574,Swansea,Fulham,-2,-3,-1,16,17,1.0,10.55,3.63,4.46,10.1,0,4,-1,-3,-2,31,14,1.09,9.96,3.35,3.91,10.17,0,0,2,2,-2,-2,2,0,1
3575,Aston Villa,West Brom,-1,-3,0,20,11,1.01,11.28,3.73,4.76,11.27,0,6,0,-1,0,14,13,1.04,10.54,3.21,4.62,11.29,0,5,-1,-2,1,2,4,3,1
3576,Chelsea,West Ham,3,4,3,2,4,1.95,15.27,5.42,5.88,10.61,0,5,-2,-3,-1,9,6,1.37,12.03,3.9,5.15,10.14,0,3,2,2,-2,-2,0,0,0
3577,Sunderland,Stoke,1,1,0,21,17,0.77,11.0,3.32,4.64,11.09,0,4,-3,-2,-3,13,11,1.1,11.51,3.43,4.27,11.51,0,4,-1,-1,1,1,1,0,1
3578,Tottenham,Man City,2,2,2,4,7,1.89,15.61,5.7,6.15,11.02,0,3,3,5,6,1,1,2.51,17.9,6.58,7.62,9.84,0,3,-1,0,1,0,1,5,-1
3579,Arsenal,Sunderland,2,4,0,5,8,1.84,15.08,5.31,5.75,9.84,1,1,1,2,1,21,17,0.77,11.06,3.35,4.61,11.15,0,4,2,3,-2,-3,4,1,1
3580,Cardiff,Hull,-2,-4,-2,28,21,0.96,10.68,2.92,4.72,9.44,0,1,-1,-2,-2,24,9,0.9,10.89,3.52,4.69,11.34,2,2,0,0,0,0,0,4,-1
3581,Chelsea,Everton,2,3,0,2,4,1.94,15.43,5.45,5.93,10.62,0,2,0,0,-1,7,10,1.4,12.63,4.37,4.82,10.44,0,5,0,1,0,-1,1,0,1
3582,Crystal Palace,Man United,1,1,2,11,14,1.14,11.35,3.73,5.01,12.03,0,4,1,3,1,6,2,1.59,13.43,4.85,5.77,11.52,1,3,-2,-4,2,4,0,2,-1
3583,Man City,Stoke,3,5,7,1,1,2.53,17.94,6.6,7.6,9.84,0,6,-3,-3,-4,13,11,1.09,11.54,3.45,4.25,11.55,1,4,0,2,0,-2,1,0,1
3584,West Brom,Fulham,-1,-1,-1,14,13,1.05,10.56,3.22,4.6,11.28,0,6,-3,-3,-3,31,14,1.04,10.17,3.38,4.08,10.12,0,1,-1,-2,1,2,1,1,0
3585,West Ham,Southampton,-1,-3,0,8,6,1.36,11.96,3.89,5.14,10.15,0,3,-1,-1,0,10,15,1.29,13.17,4.52,5.54,11.49,0,1,0,0,0,0,3,1,1
3586,Liverpool,Swansea,0,0,1,3,3,2.08,17.32,6.19,6.45,10.0,0,1,0,-2,1,16,17,1.01,10.58,3.66,4.46,10.14,0,3,2,2,-2,-2,4,3,1
